title_x,idpaper_2,journal,journal_num,year,month,volume,issue,idpaper,jelcodes,keywords,abstract,start_page,end_page,num_words,num_words_90_flag,idauthor,author,prop_women,num_authors,gender_group_type,sole_or_coauthors,num_pages,num_pages_dmean,flesch_kincaid_grade_level,log_flesch_kincaid_grade_level,flesch_kincaid_reading_ease,log_flesch_kincaid_reading_ease,dale_chall,log_dale_chall,coleman_liau_index,log_coleman_liau_index,automated_readability_index,log_automated_readability_index,american_economic_review,econometrica,journal_of_pol_economy,quarterly_journal_of_economics,review_of_economic_studies,coauthors,single_author,both_genders,only_females,only_males,num_sentences,num_syllables,observation,authors,jelcodes_letter,jelcodes_text,jel_dummy_A,jel_dummy_B,jel_dummy_C,jel_dummy_D,jel_dummy_E,jel_dummy_F,jel_dummy_G,jel_dummy_H,jel_dummy_I,jel_dummy_J,jel_dummy_K,jel_dummy_L,jel_dummy_M,jel_dummy_N,jel_dummy_O,jel_dummy_P,jel_dummy_Q,jel_dummy_R,jel_dummy_Y,jel_dummy_Z
4717,on transparency in organizations,52015822736761,The Review of Economic Studies,5,2015,April,82,2,52015822736.0,,,"When is it best for the Principal to commit to not disclosing all that he/she knows in moral hazard interactions? I show that whenever the Agent would choose the same action under complete information at several distinct states, then full transparency can generically be improved upon. This implies that full transparency is generically suboptimal whenever the dimension of the information held by the Principal exceeds the dimension of the Agent's action. In a simple class of problems, I make further progress on the best disclosure policy assuming the Principal can either disclose fully the state or remain silent.",736,761,99,1,['p04281'],['philippe jehiel'],0.0,1,only_males,single_author,25,-7.5,14.5635101,2.6785190919999997,34.73193182,3.547659489,9.808443433999999,2.28324359,13.53252525,2.6050960659999998,15.39893939,2.7342986369999998,0,0,0,0,1,0,1,0,0,1,4,172,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4720,bargaining in standing committees with an endogenous default,52015823825867,The Review of Economic Studies,5,2015,July,82,3,52015823825.0,,,"Committee voting has mostly been investigated from the perspective of the standard Baron Ferejohn model of bargaining over the division of a pie, in which bargaining ends as soon as the committee reaches an agreement. In standing committees, however, existing agreements can be amended. This article studies an extension of the Baron Ferejohn framework to a model with an evolving default that reflects this important feature of policymaking in standing committees: In each of an infinite number of periods, the ongoing default can be amended to a new policy (which is, in turn, the default for the next period). The model provides a number of quite different predictions. (i) From a positive perspective, the key distinction turns on whether the quota is less than unanimity. In that case, patient enough players waste substantial shares of the pie each period and the size principle fails in some pure strategy Markov perfect equilibria. In contrast, the unique Markov perfect equilibrium payoffs in a unanimity committee coincide with those in the corresponding Baron Ferejohn framework. (ii) If players have heterogeneous discount factors then a large class of subgame perfect equilibria (including all Markov perfect equilibria) are inefficient.",825,867,194,1,"['p01114', 'p05427']","['daniel seidmann', 'vincent anesi']",0.0,2,only_males,coauthors,42,4.6363636360000005,12.89971134,2.557204934,37.13162887,3.6144691360000003,11.02868845,2.400499919,13.92309278,2.633548813,13.30097938,2.58783767,0,0,0,0,1,1,0,0,0,1,10,344,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4721,on existence and uniqueness of equilibrium in a class of noisy rational expectations models,52015823868921,The Review of Economic Studies,5,2015,July,82,3,52015823868.0,,,"I study a general class of noisy rational expectations models that nests the standard Grossman and Stiglitz (1980) and Hellwig (1980) models, but relaxes the usual assumption of joint normality of asset pay-offs and supply, and allows for more general signal structures. I provide a constructive proof of existence of equilibrium, characterize the price function, and provide sufficient conditions for uniqueness within the class of equilibria with continuous price functions, which are met by both the Grossman and Stiglitz (1980) models and the Hellwig (1980) models with a continuum of investors. My solution approach does not rely on the typical conjecture and verify method, and I exhibit a number of non-normal examples in which asset prices can be characterized explicitly and in a closed form. The results presented here open up a broad class of models for applied work. To illustrate the usefulness of generalizing the standard model, I show that in settings with non-normally distributed pay-offs, shocks to fundamentals may be amplified purely due to learning effects, price drifts can arise naturally, and the disagreement-return relation depends in a novel way on return skewness.",868,921,190,1,['p00689'],['bradyn breon-drish'],0.0,1,only_males,single_author,53,15.63636364,19.53842105,2.972382837,22.66394737,3.12077544,11.92040526,2.47825166,13.28526316,2.586655388,21.88847368,3.085960182,0,0,0,0,1,0,1,0,0,1,5,327,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4726,identifying and testing models of managerial compensation,5201582310741118,The Review of Economic Studies,5,2015,July,82,3,520000000000.0,,,"This article analyses the identification and empirical content of the pure moral hazard (PMH) and the hybrid moral hazard (HMH) principal-agent models. The PMH model has hidden actions, while the HMH model has hidden information in addition to hidden actions. In both models, agents are risk averse and principals are risk neutral. The article derives the equilibrium restrictions from the optimal contract and uses the restrictions to show that the models have empirical content. For any given risk-aversion parameter, the models' other parameters are non-parametrically point identified. The risk-aversion parameter -- and hence the model -- are, however, only partially identified. Management's ability to manipulate accounting reports arises endogenously within HMH models, but not in all versions of PMH models. We use our framework to investigate whether shareholders contract with management recognizing that accounting reports are susceptible to manipulation and, therefore, endogenous to the incentives offered to management. The data reject all models in which accounting reports are verifiable. Furthermore, the version of the PMH in which accounting reports can be manipulated is rejected if expected compensation is restricted to be positive.",1074,1118,184,1,"['p01878', 'p04565']","['george-levi gayle', 'robert miller']",0.0,2,only_males,coauthors,44,6.6363636360000005,14.86534783,2.699032855,21.25791304,3.056729205,12.61577043,2.534947653,15.89,2.7656899810000004,14.44293478,2.670205353,0,0,0,0,1,1,0,0,0,1,10,363,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4727,dynamic competitive economies with complete markets and collateral constraints,5201582311191153,The Review of Economic Studies,5,2015,July,82,3,520000000000.0,,,"In this article we examine the competitive equilibria of a dynamic stochastic economy with complete markets and collateral constraints. We show that, provided the sets of asset pay-offs and of collateral levels are sufficiently rich, the equilibrium allocations with sequential trades and collateral constraints are equivalent to those obtained in Arrow-Debreu markets subject to a series of limited pledgeability constraints. We provide both necessary and sufficient conditions for equilibria to be Pareto efficient and show that when collateral is scarce equilibria are not only Pareto inefficient but also often constrained inefficient, in the sense that imposing tighter borrowing restrictions can make everybody in the economy better off. We derive sufficient conditions for the existence of Markov equilibria and, for the case of two agents, for the existence of equilibria that have finite support. These equilibria can be computed with arbitrary accuracy and the model is very tractable",1119,1153,149,1,"['p01677', 'p04295']","['felix kubler', 'piero gottardi']",0.0,2,only_males,coauthors,34,-3.3636363639999995,19.31522148,2.960893463,9.65914094,2.267904715,11.57894242,2.449188139,16.23731544,2.787312015,19.92818792,2.992135208,0,0,0,0,1,1,0,0,0,1,5,294,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4729,financial fragility in small open economies: firm balance sheets and the sectoral structure,5201582311941222,The Review of Economic Studies,5,2015,July,82,3,520000000000.0,,,"Episodes of large capital inflows in small open economies are often associated with a shift of resources from the tradable to the non-tradable sector and sometimes lead to balance-of-payments crises. This article builds a two-sector dynamic model to study the evolution of the sectoral structure and its impact on financial fragility. The model embeds a static mechanism of balance-of-payments crisis which produces multiple equilibria within a single time period when the non-tradable sector is large enough compared to the tradable sector. The article studies the dynamics induced by an increase in financial openness. It shows that the relative size of the non-tradable sector overshoots, which makes the economy more likely to be financially fragile during the transitory dynamics. Using an extended version of the model, the article conducts a quantitative analysis and shows that this mechanism accounts well for several episodes of large capital inflows that led to financial crises.",1194,1222,158,1,['p05561'],['yannick kalantzis'],0.0,1,only_males,single_author,28,-9.363636364,16.18886076,2.784323398,25.89907173,3.254207128,11.53845612,2.4456854669999997,13.77848101,2.6231080280000003,16.3300211,2.7930051989999995,0,0,0,0,1,0,1,0,0,1,6,288,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4730,implementation in weakly undominated strategies: optimality of second-price auction and posted-price mechanism,5201582312231246,The Review of Economic Studies,5,2015,July,82,3,520000000000.0,,,"We study the mechanism design problem of guaranteeing desirable performances whenever agents are rational in the sense of not playing weakly dominated strategies. We first provide an upper bound for the best performance we can guarantee among all feasible mechanisms. The bound is represented as the maximized value of the designer's objective subject to the inequality version of the standard envelope incentive conditions. We then prove the bound to be tight under certain conditions on the designer's prior over the agents' pay-off types in auction and bilateral-trade applications. In private-value auction and bilateral trade, the optimal mechanisms (a second-price auction and posted-price mechanism, respectively) satisfy dominant-strategy incentive compatibility, the classical notion of robust mechanisms. In an interdependent-value auction, we find that a second-price auction is optimal in revenue with interdependent values, which is neither dominant-strategy nor ex post incentive compatible, but satisfies the novel incentive compatibility introduced in this analysis.",1223,1246,159,1,['p05135'],['takuro yamashita'],0.0,1,only_males,single_author,23,-14.36363636,18.04814465,2.89304289,12.86580189,2.554572775,11.6045478,2.4513970730000003,16.69886792,2.815340928,18.74698113,2.9310327330000003,0,0,0,0,1,0,1,0,0,1,6,314,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4733,"corporate prediction markets: evidence from google, ford, and firm x",5201582413091341,The Review of Economic Studies,5,2015,October,82,4,520000000000.0,,,"Despite the popularity of prediction, markets among economists, businesses, and policymakers have been slow to adopt them in decision-making. Most studies of prediction markets outside the lab are from public markets with large trading populations. Corporate prediction markets face additional issues, such as thinness, weak incentives, limited entry, and the potential for traders with biases or ulterior motives -- raising questions about how well these markets will perform. We examine data from prediction markets run by Google, Ford Motor Company, and an anonymous basic materials conglomerate (Firm X). Despite theoretically adverse conditions, we find these markets are relatively efficient, and improve upon the forecasts of experts at all three firms by as much as a 25% reduction in mean-squared error. The most notable inefficiency is an optimism bias in the markets at Google. The inefficiencies that do exist generally become smaller over time. More experienced traders and those with higher past performance trade against the identified inefficiencies, suggesting that the markets' efficiency improves because traders gain experience and less skilled traders exit the market.",1309,1341,175,1,"['p00674', 'p01555']","['bo cowgill', 'eric zitzewitz']",0.0,2,only_males,coauthors,32,-0.833333333,15.12525,2.7163655330000003,25.583875,3.24196227,10.85704286,2.3848139809999997,15.97645714,2.77111621,16.09881429,2.7787456219999997,0,0,0,0,1,1,0,0,0,1,8,329,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4737,real options and risk dynamics,5201582414491482,The Review of Economic Studies,5,2015,October,82,4,520000000000.0,,,"We examine the asset pricing implications of a neoclassical model of repeated investment and disinvestment. Prior research has emphasized a negative relation between productivity and equity risk that results from operating leverage when capital adjustment is costly. In general, however, expansion and contraction options affect risk in the opposite direction: they lower equity risk as profitability declines. The general prediction is a non-monotonic overlay of opposing real option and operating leverage effects. For parameters chosen to match empirical firm characteristics, the predicted non-monotonicities are quantitatively important, and are detectable in the data. The calibrated model implies that real option effects dominate operating leverage effects, and the average firm is best described by an increasing risk profile, a conclusion supported by conditional beta estimates. The baseline calibration helps explain the profitability premium in the cross-section, but makes the value puzzle worse. Panels with heterogeneous firms can deliver simultaneous profitability and value effects that match empirical levels.",1449,1482,158,1,"['p01333', 'p05275']","['dirk hackbarth', 'timothy johnson']",0.0,2,only_males,coauthors,33,0.166666667,17.87832278,2.883588961,2.060901899,0.723143702,12.91084684,2.558067798,18.24177215,2.9037141369999997,16.91367089,2.8281222230000003,0,0,0,0,1,1,0,0,0,1,8,345,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4740,"uncertainty, information acquisition, and price swings in asset markets",5201582415331567,The Review of Economic Studies,5,2015,October,82,4,520000000000.0,,,"This article analyses costly information acquisition in asset markets with Knightian uncertainty about the asset fundamentals. In these markets, acquiring information not only reduces the expected variability of the fundamentals for a given distribution ( i.e. risk). It also mitigates the uncertainty about the true distribution of the fundamentals. Agents who lack knowledge of this distribution cannot correctly interpret the information other investors impound into the price. We show that, due to uncertainty aversion, the incentives to reduce uncertainty by acquiring information increase as more investors acquire information. When uncertainty is high enough, information acquisition decisions become strategic complements and lead to multiple equilibria. Swift changes in information demand can drive large price swings even after small changes in Knightian uncertainty.",1533,1567,121,1,"['p00443', 'p01741']","['antonio mele', 'francesco sangiorgi']",0.0,2,only_males,coauthors,34,1.166666667,15.82415584,2.761537623,12.39909091,2.517623156,11.54064829,2.4458754369999998,18.69090909,2.928037261,16.21244392,2.785779091,0,0,0,0,1,1,0,0,0,1,7,253,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4741,"the institutional causes of china's great famine, 1959–1961",5201582415681611,The Review of Economic Studies,5,2015,October,82,4,520000000000.0,,,"This article studies the causes of China's Great Famine, during which 16.5 to 45 million individuals perished in rural areas. We document that average rural food retention during the famine was too high to generate a severe famine without rural inequality in food availability; that there was significant variance in famine mortality rates across rural regions; and that rural mortality rates were positively correlated with per capita food production, a surprising pattern that is unique to the famine years. We provide evidence that an inflexible and progressive government procurement policy (where procurement could not adjust to contemporaneous production and larger shares of expected production were procured from more productive regions) was necessary for generating this pattern and that this policy was a quantitatively important contributor to overall famine mortality.",1568,1611,129,1,"['p03856', 'p04305', 'p05545']","['nancy qian', 'pierre yared', 'xin meng']",0.666666667,3,both_genders,coauthors,43,10.16666667,24.41410853,3.195161184,-3.386744186,,12.99108295,2.564263195,17.28744186,2.8499803339999996,27.19813953,3.303148572,0,0,0,0,1,1,0,1,0,0,3,254,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4745,the sunk-cost fallacy in penny auctions,520168315886,The Review of Economic Studies,5,2016,January,83,1,5201683158.0,,,"This article theoretically and empirically analyses behaviour in penny auctions, a relatively new auction mechanism. As in the US dollars or war-of-attrition, players in penny auctions commit higher non-refundable costs as the auction continues and only win if all other players stop bidding. I first show that, in any equilibria that does not end immediately, players bid probabilistically such that the expected profit from every bid is zero. Then, using two large data sets covering 166,000 auctions, I calculate that average profit margins actually exceed 50%. To explain this deviation, I incorporate a sunk-cost fallacy into the theoretical model to generate a set of predictions about hazard rates and player behaviour, which I confirm empirically. While players do (slowly) learn to correct this bias and there are few obvious barriers to competition, activity in the market is rising and concentration remains relatively high.",58,86,147,1,['p03884'],['ned augenblick'],0.0,1,only_males,single_author,28,-3.307692308,15.15683673,2.7184517,30.03280612,3.402290322,10.2224483,2.324586116,13.75183673,2.621172396,15.52346939,2.742353033,0,0,0,0,1,0,1,0,0,1,6,264,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4746,"trade induced technical change? the impact of chinese imports on innovation, it and productivity",5201683187117,The Review of Economic Studies,5,2016,January,83,1,5201683187.0,,,"We examine the impact of Chinese import competition on broad measures of technical change -- patenting, IT, and TFP -- using new panel data across twelve European countries from 1996 to 2007. In particular, we establish that the absolute volume of innovation increases within the firms most affected by Chinese imports in their output markets. We correct for endogeneity using the removal of product-specific quotas following China's entry into the World Trade Organization in 2001. Chinese import competition led to increased technical change within firms and reallocated employment between firms towards more technologically advanced firms. These within and between effects were about equal in magnitude, and account for 14% of European technology upgrading over 2000-7 (and even more when we allow for offshoring to China). Rising Chinese import competition also led to falls in employment and the share of unskilled workers. In contrast to low-wage nations like China, developed countries had no significant effect on innovation. ",87,117,157,1,"['p02660', 'p03794', 'p03902']","['john van reenen', 'mirko draca', 'nicholas bloom']",0.0,3,only_males,coauthors,30,-1.307692308,14.27688808,2.658642012,32.65216561,3.485911181,11.58793803,2.4499647330000003,14.227770699999999,2.655195738,15.46428571,2.738533218,0,0,0,0,1,1,0,0,0,1,7,281,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4747,hiv/aids-related expectations and risky sexual behaviour in malawi,52016831118164,The Review of Economic Studies,5,2016,January,83,1,52016831118.0,,,"We use probabilistic expectations data elicited from survey respondents in rural Malawi to investigate how risky sexual behaviour may be influenced by individuals' expectations about survival, and future HIV status, which in turn depend on the perceived impact of HIV/AIDS on survival, expectations about own and partner's current HIV status, and expectations about HIV transmission rates. Subjective expectations, in particular about mortality risk but not the risk of living with HIV, play an important role in determining the decision to have multiple sexual partners. Using our estimated parameters, we simulate the impact of various policies that would influence expectations. An information campaign on mortality risk would decrease risky sexual behaviour on average, whereas an information campaign on HIV transmission risks, which tend to be overestimated by respondents, would actually increase risky behaviour. Also, the expansion of anti-retroviral therapy (ART) treatments to all individuals infected with HIV would increase risky sexual behaviour for a quarter of the HIV-negative individuals or those who have not been tested because they are aware that ART increases life expectancy, and thus reduces the cost of becoming HIV positive.",118,164,186,1,"['p00034', 'p02044']","['adeline delavande', 'hans-peter kohler']",0.5,2,both_genders,coauthors,46,14.69230769,22.01047312,3.091518391,3.515709677,1.257241405,13.54640495,2.606121195,16.43978495,2.799704308,23.63209677,3.162605821,0,0,0,0,1,1,0,1,0,0,5,364,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4748,pricing network effects,52016831165198,The Review of Economic Studies,5,2016,January,83,1,52016831165.0,,,"The increase in the information that firms can collect or purchase about network effects across consumers motivates two important questions: how does a firm's pricing strategy react to detailed information on network effects? Are the availability and use of such information beneficial or detrimental to consumer surplus? We develop a model in which a monopoly sells a network good and price discriminates based on information about consumers' influence and consumers' susceptibility to influence. The monopoly optimally offers consumers price discounts for their influence and charges price premia for their susceptibility; the price premia and the price discounts are simple functions of the pattern of network effects. We determine under which conditions, relative to uniform price, consumer surplus increases, and we characterize the value of information on network effects for the monopoly.",165,198,131,1,"['p00279', 'p02232']","['andrea galeotti', 'itay fainmesser']",0.5,2,both_genders,coauthors,33,1.692307692,17.50738931,2.862623038,16.20841221,2.78553038,11.92701237,2.478805774,16.86900763,2.82547807,18.74351145,2.930847637,0,0,0,0,1,1,0,1,0,0,5,254,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4749,patent rights and innovation disclosure,52016831199230,The Review of Economic Studies,5,2016,January,83,1,52016831199.0,,,"This article studies optimal patents with respect to the timing of innovation disclosure. In a simple model, we identify forces that lead firms to either suboptimally patent too early or too late in equilibrium, and we determine conditions so that stronger patents induce earlier or later equilibrium disclosure. Then, by solving an infinite multistage patent game with a more explicit structure, we describe innovation growth, and derive detailed predictions that can be used for policy experiments. As an application, we calibrate our multistage game using summary statistics from the seeds breeding industry. We find that weaker patent rights may result in welfare gains of 46% relative to the status quo. The gains are achieved because weaker patents reduce competition, thus leading firms to postpone patenting.",199,230,125,1,"['p01742', 'p02144']","['francesco squintani', 'hugo hopenhayn']",0.0,2,only_males,coauthors,31,-0.307692308,13.3974,2.595060658,36.11636667,3.586746133,11.87007333,2.474020387,14.57824,2.679530006,14.53370667,2.6764705490000003,0,0,0,0,1,1,0,0,0,1,6,221,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4750,does africa need a rotten kin theorem? experimental evidence from village economies,52016831231268,The Review of Economic Studies,5,2016,January,83,1,52016831231.0,,,"This article measures the economic impacts of social pressure to share income with kin and neighbours in rural Kenyan villages. We conduct a lab experiment in which we randomly vary the observability of investment returns to test whether subjects reduce their income in order to keep it hidden. We find that women adopt an investment strategy that conceals the size of their initial endowment in the experiment, though that strategy reduces their expected earnings. This effect is largest among women with relatives attending the experiment. Parameter estimates suggest that women anticipate that observable income will be taxed at a rate above 4%; this effective tax rate nearly doubles when kin can observe income directly. At the village level, we find an association between the willingness to forgo expected return to keep income hidden in the laboratory experiment and worse economic outcomes outside the laboratory.",231,268,144,1,"['p04047', 'p04066']","['owen ozier', 'pamela jakiela']",0.5,2,both_genders,coauthors,37,5.692307692000001,15.56722222,2.745167564,26.2,3.2657594110000003,10.19988611,2.322376555,14.32666667,2.6621226030000003,15.72270833,2.755106058,0,0,0,0,1,1,0,1,0,0,6,266,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4751,policy influence and private returns from lobbying in the energy sector,52016831269305,The Review of Economic Studies,5,2016,January,83,1,52016831269.0,,,"In this article, I quantify the extent to which lobbying expenditures by firms affect policy enactment. To achieve this end, I construct a novel dataset containing all federal energy legislation and lobbying activities by the energy sector during the 110th Congress. I then develop and estimate a game-theoretic model where heterogeneous players choose lobbying expenditures to affect the probability that a policy is enacted. I find that the effect of lobbying expenditures on a policy's equilibrium enactment probability to be statistically significant but very small. Nonetheless, the average returns from lobbying expenditures are estimated to be over 130%.",269,305,99,1,['p02905'],['karam kang'],0.0,1,only_males,single_author,36,4.692307692,15.732000000000001,2.755696855,17.538,2.864369955,12.43383253,2.5204211869999997,15.43111111,2.7363856739999997,14.8269697,2.696447799,0,0,0,0,1,0,1,0,0,1,5,198,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4752,inference for games with many players,52016831306337,The Review of Economic Studies,5,2016,January,83,1,52016831306.0,,,"We develop an asymptotic theory for static discrete-action games with a large number of players, and propose a novel inference approach based on stochastic expansions around the limit of the finite-player game. Our analysis focuses on anonymous games in which payoffs are a function of the agent's own action and the empirical distribution of her opponents' play. We establish a law of large numbers and central limit theorem which can be used to establish consistency of point or set estimators and asymptotic validity for inference on structural parameters as the number of players increases. The proposed methods as well as the limit theory are conditional on the realized equilibrium in the observed sample and therefore do not require any assumptions regarding selection among multiple equilibria.",306,337,127,1,['p03044'],['konrad menzel'],0.0,1,only_males,single_author,31,-0.307692308,18.16257874,2.8993633639999996,21.39615157,3.063211073,11.80082756,2.468169661,14.28818898,2.65943325,19.2930315,2.959743968,0,0,0,0,1,0,1,0,0,1,4,230,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4753,order-driven markets are almost competitive,52016831338364,The Review of Economic Studies,5,2016,January,83,1,52016831338.0,,,"This article studies a market game under uncertainty in which agents may submit multiple limit and market orders. When agents know their preferences at all states, the competitive equilibrium can be supported as a Nash equilibrium of the market game, that is, agents behave as if they were price takers. Therefore, if the associated competitive economy has a fully revealing rational expectations equilibrium, then so does the market game. This resolves the puzzle that agents behave as if prices were given, even though prices aggregate private information, at least for this private values case. Necessary conditions for Nash equilibrium show that the resulting allocation cannot deviate too far from a competitive equilibrium. When agents do not know their preferences at some states, though, a characterization result shows that the Nash equilibria of the market game tend to be far from competitive.",338,364,142,1,['p03036'],['klaus ritzberger'],0.0,1,only_males,single_author,26,-5.307692308,14.58084507,2.679708686,32.67812207,3.4867058039999996,9.925437088999999,2.295100865,13.96422535,2.6364987269999998,15.24692488,2.7243778360000004,0,0,0,0,1,0,1,0,0,1,6,252,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4757,"ballot position, choice fatigue, and voter behaviour",52016832460480,The Review of Economic Studies,5,2016,April,83,2,52016832460.0,,,"In this article, we examine the effect of choice fatigue on decision making. We exploit a natural experiment in which voters face the same contest at different ballot positions due to differences in the number of local issues on their ballot. Facing more decisions before a given contest significantly increases the tendency to abstain or rely on decision shortcuts, such as voting for the status quo or the first-listed candidate. We estimate that, without choice fatigue, abstentions would decrease by 8%, and 6% of the propositions in our data set would have passed rather than failed.",460,480,97,1,"['p03884', 'p04779']","['ned augenblick', 'scott nicholson']",0.0,2,only_males,coauthors,20,-17.75,13.08811856,2.571704838,44.41918814,3.793671541,10.53672268,2.354866554,12.0156701,2.48621164,14.050773199999998,2.642677426,0,0,0,0,1,1,0,0,0,1,4,158,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4760,"confining the coase theorem: contracting, ownership, and free-riding",52016832547586,The Review of Economic Studies,5,2016,April,83,2,52016832547.0,,,"If individuals own the right to take any action that they please, and are free to contract about behaviour, will outcomes be efficient in all situations? That is, does the Coase theorem hold? We study this classic question through the lens of a non-cooperative model of contract negotiations, considering both compulsory and voluntary participation in negotiations. In either case, we find that all consistent equilibria of the contracting game are efficient in the case of two players. But if participation is voluntary, and there are more than two players, there are situations in which all consistent equilibria are inefficient. Specifically, the provision of public goods tends to be inefficiently low due to strategic abstention from contracting. Free-riding on others' agreements can be avoided if individuals do not own all their actions. When actions involve the use of assets, efficient action ownership may correspond to collective rather than individual asset ownership.",547,586,152,1,"['p01447', 'p05336']","['elena paltseva', 'tore ellingsen']",0.5,2,both_genders,coauthors,39,1.25,12.93578947,2.559997848,36.16052632,3.587968091,10.08462368,2.311011856,14.05368421,2.6428845830000003,13.23131579,2.582586428,0,0,0,0,1,1,0,1,0,0,8,272,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4761,excusing selfishness in charitable giving: the role of risk,52016832587628,The Review of Economic Studies,5,2016,April,83,2,52016832587.0,,,"Decisions involving charitable giving often occur under the shadow of risk. A common finding is that potential donors give less when there is greater risk that their donation will have less impact. While this behaviour could be fully rationalized by standard economic models, this article shows that an additional mechanism is relevant: the use of risk as an excuse not to give. In a laboratory study, participants evaluate risky payoffs for themselves and risky payoffs for a charity. When their decisions do not involve tradeoffs between money for themselves and the charity, they respond very similarly to self risk and charity risk. By contrast, when their decisions force tradeoffs between money for themselves and the charity, participants act more averse to charity risk and less averse to self risk. These altered responses to risk bias participants towards choosing payoffs for themselves more often, consistent with excuse-driven responses to risk. Additional results support the existence of excuse-driven types.",587,628,159,1,['p00919'],['christine exley'],1.0,1,only_females,single_author,41,3.25,12.57005503,2.531317401,40.34112028,3.697371303,11.37525597,2.431440468,14.14465409,2.64933675,13.68674528,2.616427867,0,0,0,0,1,0,1,0,1,0,8,275,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4762,relationships and growth: on the dynamic interplay between relational contracts and competitive markets in economic development,52016832629657,The Review of Economic Studies,5,2016,April,83,2,52016832629.0,,,"This article presents a dynamic general equilibrium model to investigate how different contracting modes based on formal and relational enforcements emerge endogenously and are linked dynamically with the process of economic development. Formal contracts are enforced by third-party institutions (courts), whereas relational contracts are self-enforcing agreements without third-party involvement. The novel feature of our model is that it demonstrates the co-evolution of these different enforcement modes and market equilibrium conditions, all of which are jointly determined. We then characterize the equilibrium paths of such dynamic processes and show the time structure of relational contracting in the process of development. In particular, we show that relational contracting fosters the emergence of a market-based economy in the growth phase of development; however, its role declines as the economy enters a mature phase.",629,657,135,1,['p04878'],['shingo ishiguro'],0.0,1,only_males,single_author,28,-9.75,18.10296296,2.896075624,13.36333333,2.592514638,12.2274037,2.503679638,17.33837037,2.852921986,19.49266667,2.970038326,0,0,0,0,1,0,1,0,0,1,5,265,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4770,electoral rules and political selection: theory and evidence from a field experiment in afghanistan,52016833932968,The Review of Economic Studies,5,2016,July,83,3,52016833932.0,,,"Voters commonly face a choice between competent candidates and those with policy preferences similar to their own. This article explores how electoral rules, such as district magnitude, mediate this trade-off and affect the composition of representative bodies and the quality of policy outcomes. We show formally that anticipation of bargaining over policy causes voters in elections with multiple single-member districts to prefer candidates with polarized policy positions over more competent candidates. Results from a unique field experiment in Afghanistan are consistent with these predictions. Specifically, representatives selected by elections with a single multi-member district are better educated and exhibit less extreme policy preferences.",932,968,106,1,"['p00328', 'p01718', 'p01881', 'p04678']","['andrew beath', 'fotini christia', 'georgy egorov', 'ruben enikolopov']",0.25,4,both_genders,coauthors,36,0.5,17.72516981,2.874985653,5.741528302000001,1.74772543,12.13613321,2.496187218,18.30566038,2.907210322,17.60773585,2.868338342,0,0,0,0,1,1,0,1,0,0,5,225,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
